player_id,player_name,minutes_played,goals,player_rating
P00611,Enner Ibarra,73,0,5.1
P00623,Gonzalo Mena,57,0,5.8
P00613,Pervis Palacios,64,0,5.4
P00605,Angel Plata,70,0,6.9
P00618,Felix Caicedo,84,0,6.5
P00602,Enner Hincapie,74,0,5.9
P00608,Diego Pacho,90,0,6.8
P00607,Sebastian Angulo,58,0,7.4
P00615,Gonzalo Zapata,86,0,5.2
P00610,Jackson Canga,90,0,6.2
P00603,Moises Torres,24,0,6.2
P00614,Angel Intriago,34,0,5.6
P00624,Sebastian Preciado,9,0,6.1
P00612,Moises Minda,31,0,6.3
P00606,Gonzalo Ramirez,30,0,5.8
P00620,Moises Pellerano,0,0,0
P00621,Pervis Molina,0,0,0
P00616,Sebastian Pellerano,0,0,0
P00609,Felix Rodriguez,0,0,0
P00604,Pervis Gruezo,0,0,0
P00619,Enner Zapata,0,0,0
P00622,Angel Caicedo,0,0,0
P00617,Diego Molina,0,0,0
P00599,Enner Caicedo,0,0,0
P00600,Moises Mena,0,0,0
P00080,Jude Saka,90,0,5.6
P00086,Declan Trippier,71,0,7.2
P00085,Bukayo Alexander-Arnold,80,1,6.2
P00090,Kyle Gallagher,90,0,5.6
P00103,Declan Saka,72,1,6.7
P00099,Harry Watkins,90,0,5.5
P00088,Jack Toney,90,0,6
P00094,Bukayo Ramsdale,72,0,5.9
P00082,Harry Rice,84,1,7.2
P00096,Marcus Chilwell,83,0,7.4
P00095,Declan Watkins,58,0,5.5
P00101,Phil White,5,0,6.5
P00100,Jude Chilwell,40,0,6.3
P00097,Jack White,19,0,5.8
P00104,Marcus Rashford,17,0,7.2
P00083,Jude Grealish,0,0,0
P00092,Jude Maddison,0,0,0
P00093,Phil Eze,0,0,0
P00102,Bukayo Bellingham,0,0,0
P00089,John Palmer,0,0,0
P00084,Phil Walker,0,0,0
P00098,John Bellingham,0,0,0
P00091,Harry Phillips,0,0,0
P00087,Marcus Mount,0,0,0
P00081,Phil Rashford,0,0,0
P00079,Harry Bellingham,0,0,0
P00965,Otabek Nasrullaev,72,0,6.2
P00975,Eldor Miralimov,62,0,7.2
P00987,Dostonbek Kobilov,85,1,6.3
P00983,Eldor Kenjayev,74,0,6.1
P00974,Jasurbek Alijanov,69,0,6.5
P00967,Sardor Zakirov,68,0,5.6
P00970,Dostonbek Abdurakhmanov,60,0,6.6
P00984,Sardor Nematov,70,0,6.6
P00966,Eldor Hamrobekov,90,0,5.2
P00972,Azizbek Yusupov,81,0,6.1
P00968,Otabek Yoldoshev,89,0,6.9
P00969,Jaloliddin Tursunov,45,0,5.4
P00977,Otabek Karimov,11,0,5
P00981,Azizbek Sattorov,16,0,6.1
P00976,Sardor Holmatov,17,0,6.4
P00973,Bobir Eshmurodov,22,0,6.3
P00982,Bobir Rashidov,0,0,0
P00979,Dostonbek Kenjayev,0,0,0
P00988,Husniddin Nasrullaev,0,0,0
P00978,Jaloliddin Sobirov,0,0,0
P00985,Otabek Sattorov,0,0,0
P00980,Husniddin Nematov,0,0,0
P00971,Husniddin Umarov,0,0,0
P00986,Jaloliddin Rashidov,0,0,0
P00963,Eldor Rashidov,0,0,0
P00964,Sardor Kobilov,0,0,0
P00600,Moises Mena,69,0,4.3
P00624,Sebastian Preciado,79,1,6.3
P00622,Angel Caicedo,73,1,7
P00620,Moises Pellerano,66,0,6
P00603,Moises Torres,66,0,6.1
P00614,Angel Intriago,64,0,6.1
P00619,Enner Zapata,71,0,5.3
P00618,Felix Caicedo,70,0,5.4
P00608,Diego Pacho,76,0,7.1
P00621,Pervis Molina,59,0,5.6
P00606,Gonzalo Ramirez,73,0,5.9
P00616,Sebastian Pellerano,32,0,5.9
P00612,Moises Minda,36,0,5.8
P00610,Jackson Canga,16,0,5.2
P00611,Enner Ibarra,17,0,5.6
P00602,Enner Hincapie,10,0,6
P00609,Felix Rodriguez,0,0,0
P00605,Angel Plata,0,0,0
P00615,Gonzalo Zapata,0,0,0
P00607,Sebastian Angulo,0,0,0
P00604,Pervis Gruezo,0,0,0
P00613,Pervis Palacios,0,0,0
P00623,Gonzalo Mena,0,0,0
P00617,Diego Molina,0,0,0
P00599,Enner Caicedo,0,0,0
P00601,Pervis Preciado,0,0,0
P00939,Hassan Abdulla,82,0,5.6
P00941,Almoez Muntari,66,0,6.4
P00945,Abdelaziz Ismaeel,78,0,6.2
P00954,Abdelaziz Al-Mohannadi,61,0,6.3
P00946,Ahmed Al-Dosari,81,0,6.9
P00949,Akram Mesa,66,0,6.3
P00947,Ali Abdelaziz,71,0,6.7
P00951,Hassan Al-Nobi,59,0,5.7
P00940,Akram Hatem,81,0,6.1
P00948,Mohammed Al-Hammadi,90,1,7.1
P00956,Ali Ali,85,0,7
P00958,Almoez Al-Mohannadi,23,0,6.6
P00957,Akram Al-Ahmad,16,0,6.3
P00960,Boualem Ali,5,0,5.1
P00953,Karim Al-Ahmad,21,0,6.3
P00943,Boualem Hasan,13,0,4.9
P00955,Ahmed Mahmoud,0,0,0
P00950,Almoez Al-Attiyah,0,0,0
P00952,Boualem Moez,0,0,0
P00944,Karim Barsham,0,0,0
P00942,Hassan Pedro,0,0,0
P00961,Karim Boudiaf,0,0,0
P00962,Abdelaziz Abdulla,0,0,0
P00959,Hassan Mahmoud,0,0,0
P00938,Almoez Boudiaf,0,0,0
P00937,Akram Ali,0,0,0
P00626,Gianluca Advincula,90,0,5.2
P00644,Sergio Lapadula,68,0,5.1
P00647,Pedro Lliuya,76,0,5.9
P00650,Christian Cueva,83,0,6.3
P00631,Luis Abram,72,1,6.3
P00637,Paolo Flores,90,0,5.7
P00638,Gianluca Pe̱a,85,1,8.3
P00645,Paolo Gonzalez,73,1,8.8
P00639,Pedro Garcia,57,0,6.3
P00641,Andr̩ Gonzalez,75,0,6.7
P00629,Gianluca Tapia,79,0,6.9
P00632,Andr̩ Yotun,28,0,7.5
P00628,Paolo Carrillo,27,0,6
P00636,Alexander Hohberg,18,0,6.1
P00646,Gianluca Urruti,29,0,5.6
P00635,Sergio Lora,0,0,0
P00640,Luis Cartagena,0,0,0
P00649,Andr̩ Advincula,0,0,0
P00642,Christian Urruti,0,0,0
P00648,Luis Lapadula,0,0,0
P00643,Renato Lliuya,0,0,0
P00634,Renato Traverso,0,0,0
P00630,Pedro Callens,0,0,0
P00633,Christian Valera,0,0,0
P00625,Paolo Lapadula,0,0,0
P00627,Pedro Cueva,0,0,0
P00859,Mehdi Azmoun,83,0,7.1
P00871,Mehdi Arefi,80,0,7.1
P00870,Ramin Moharrami,74,0,6.7
P00872,Sardar Heydari,72,0,5.5
P00876,Ehsan Moradi,79,0,7.1
P00878,Morteza Azmoun,90,0,5.2
P00862,Mehdi Hajsafi,50,0,5.5
P00869,Morteza Karimi,88,0,5.4
P00883,Hidajat Ghoddos,78,0,6
P00879,Mehdi Hazbavi,86,1,8.3
P00874,Saman Abdollahzadeh,85,1,6.9
P00881,Alireza Nourollahi,22,0,6.4
P00884,Ehsan Hosseini,29,0,6.5
P00875,Hidajat Hazbavi,43,0,7.3
P00882,Saman Azmoun,29,0,6.6
P00864,Alireza Rezaeian,22,0,5.9
P00873,Alireza Shojaei,0,0,0
P00867,Ehsan Gholizadeh,0,0,0
P00868,Karim Dejagah,0,0,0
P00865,Saman Torabi,0,0,0
P00877,Karim Nourollahi,0,0,0
P00863,Sardar Ansarifard,0,0,0
P00880,Sardar Moradi,0,0,0
P00866,Hidajat Noorollahi,0,0,0
P00860,Sardar Ghoddos,0,0,0
P00861,Alireza Hosseini,0,0,0
P01016,Kalidou Mendy,90,0,6.6
P01035,Sadio Diouf,83,1,7.1
P01030,Edouard Ndiaye,79,0,6.4
P01038,Edouard Koulibaly,84,0,5.6
P01036,Kalidou Faye,84,0,5.1
P01019,Kalidou Mendy,79,0,6.9
P01022,Boulaye Niang,64,0,7.3
P01031,Boulaye Diouf,85,0,5
P01027,Sadio Sabaly,90,0,6.2
P01039,Boulaye Mendy,83,2,7.3
P01020,Idrissa N'Diaye,75,0,6.9
P01037,Idrissa Seck,28,0,5.1
P01018,Sadio Diatta,31,0,5.8
P01021,Edouard Cisse,22,0,7.3
P01040,Pape Sarr,12,0,7.1
P01025,Ismaila Ba,28,0,6.5
P01023,Pape Gomis,0,0,0
P01034,Ismaila Koulibaly,0,0,0
P01028,Kalidou Diallo,0,0,0
P01029,Idrissa Dia,0,0,0
P01024,Ferland Sow,0,0,0
P01026,Moussa Fall,0,0,0
P01033,Ferland Seck,0,0,0
P01032,Pape Faye,0,0,0
P01017,Idrissa Sarr,0,0,0
P01015,Sadio Koulibaly,0,0,0
P01146,Youssef Skhiri,90,0,7.9
P01160,Ellyes Msaad,45,0,6.3
P01156,Montassar Sassi,90,0,5.6
P01152,Nader Haddadi,78,0,6.1
P01166,Youssef Krid,72,0,5.8
P01150,Ali Dhaouadi,69,0,5.9
P01159,Ali Melki,79,0,4.8
P01151,Ellyes Sliti,83,0,5.3
P01164,Dylan Msakni,74,0,5.9
P01168,Ellyes Msakni,74,0,5.9
P01165,Wahbi Chalali,77,0,5.4
P01163,Aissa Dhaou,21,0,7.1
P01170,Hannibal Talbi,32,0,5.6
P01157,Wahbi Dragger,16,0,5.7
P01169,Nader Skhiri,27,0,4.7
P01167,Ali Dhaou,26,0,7.1
P01158,Youssef Dahmen,0,0,0
P01155,Dylan Hamdi,0,0,0
P01148,Wahbi Bronn,0,0,0
P01162,Hannibal Krid,0,0,0
P01153,Hannibal Mathlouthi,0,0,0
P01154,Aissa Bennacer,0,0,0
P01149,Youssef Laidouni,0,0,0
P01161,Nader Chalali,0,0,0
P01147,Ali Talbi,0,0,0
P01145,Wahbi Msakni,0,0,0
P00209,Luka Kovacic,89,0,6.5
P00227,Andrej Bajkovic,90,0,6.5
P00228,Mario Kovacic,78,0,6
P00220,Ante Budimir,49,0,6.8
P00231,Ivan Bajkovic,68,1,5.5
P00233,Josko Brozovic,73,0,5.4
P00221,Luka Barisic,82,0,6.5
P00212,Luka Vlasic,84,0,5.3
P00215,Marcelo Lovren,68,0,5.3
P00222,Mateo Stanisic,81,0,7
P00218,Andrej Sutalo,68,0,6.2
P00224,Marcelo Petkovic,44,0,5.7
P00232,Marcelo Kovacic,26,0,5.4
P00230,Mateo Kljulanovic,34,0,4.9
P00226,Dominik Kljulanovic,21,1,7
P00225,Josko Musah,40,0,5.4
P00234,Dominik Kramaric,0,0,0
P00214,Ivan Gvardiol,0,0,0
P00219,Mario Ivanusec,0,0,0
P00216,Josko Bradaric,0,0,0
P00213,Mateo Pasalic,0,0,0
P00229,Luka Musah,0,0,0
P00223,Ivan Erlic,0,0,0
P00217,Dominik Juranovic,0,0,0
P00211,Ivan Kramaric,0,0,0
P00210,Mateo Brozovic,0,0,0
P00159,Eden Dendoncker,90,0,6
P00179,Eden Lammens,71,1,6.3
P00168,Jason Theate,46,0,6.7
P00170,Romelu Onana,86,0,7.4
P00169,Kevin Casteels,60,1,7
P00171,Eden De Ketelaere,71,0,5.7
P00181,Youri Courtois,76,0,6.2
P00177,Kevin Saelemaekers,67,0,7.7
P00182,Leander Dendoncker,60,0,6.9
P00161,Romelu Witsel,90,0,6.2
P00160,Kevin Tielemans,90,0,5.4
P00175,Axel Lammens,19,0,7.5
P00180,Thibaut Lukaku,30,1,6.2
P00176,Thomas Lukaku,33,0,6.5
P00162,Eden Castagne,15,0,6.3
P00172,Thibaut Faes,0,0,0
P00166,Axel Bakayoko,0,0,0
P00174,Leander Vanheusden,0,0,0
P00167,Thomas Openda,0,0,0
P00164,Youri Chadli,0,0,0
P00165,Leander Doku,0,0,0
P00178,Romelu Vanheusden,0,0,0
P00163,Thibaut Vertonghen,0,0,0
P00173,Youri Saelemaekers,0,0,0
P00157,Kevin Lukaku,0,0,0
P00158,Romelu Courtois,0,0,0
P00549,Gary Isla,90,0,7
P00550,Alexis Pulgar,89,0,5.1
P00554,Erick Mena,65,0,5.9
P00557,Paulo Albornoz,71,0,7
P00564,Mauricio Riquelme,68,0,6.1
P00565,Jean Delgado,85,0,5.3
P00551,Arturo Aranguiz,80,0,5.6
P00559,Alexis Lasarte,77,0,6.4
P00562,Ben Castillo,90,0,6
P00569,Gary Delgado,90,0,6.4
P00560,Arturo Fuentes,90,0,6
P00567,Alexis Valdivia,16,0,3.9
P00571,Erick Brereton,5,0,6
P00556,Jean Zavala,25,0,5.7
P00566,Paulo Vidal,37,0,4.8
P00552,Gary Diaz,0,0,0
P00558,Claudio Pavez,0,0,0
P00561,Gary Villanueva,0,0,0
P00563,Erick Valdivia,0,0,0
P00572,Mauricio Isla,0,0,0
P00553,Ben Sierralta,0,0,0
P00555,Mauricio Montes,0,0,0
P00568,Arturo Riquelme,0,0,0
P00570,Ben Vidal,0,0,0
P00547,Alexis Vidal,0,0,0
P00548,Arturo Brereton,0,0,0
P00937,Akram Ali,90,0,6.3
P00959,Hassan Mahmoud,73,0,5.6
P00958,Almoez Al-Mohannadi,62,0,5.4
P00950,Almoez Al-Attiyah,90,0,6.1
P00940,Akram Hatem,56,0,5.8
P00942,Hassan Pedro,84,0,5.5
P00956,Ali Ali,90,0,6.1
P00960,Boualem Ali,90,0,6.2
P00957,Akram Al-Ahmad,64,0,6.9
P00943,Boualem Hasan,80,0,5.8
P00946,Ahmed Al-Dosari,81,0,6.3
P00949,Akram Mesa,23,0,7.9
P00955,Ahmed Mahmoud,18,0,5.8
P00962,Abdelaziz Abdulla,45,0,7.4
P00952,Boualem Moez,20,0,4.9
P00948,Mohammed Al-Hammadi,0,0,0
P00947,Ali Abdelaziz,0,0,0
P00953,Karim Al-Ahmad,0,0,0
P00954,Abdelaziz Al-Mohannadi,0,0,0
P00951,Hassan Al-Nobi,0,0,0
P00941,Almoez Muntari,0,0,0
P00961,Karim Boudiaf,0,0,0
P00944,Karim Barsham,0,0,0
P00945,Abdelaziz Ismaeel,0,0,0
P00938,Almoez Boudiaf,0,0,0
P00939,Hassan Abdulla,0,0,0
P00315,Marko Baumgartlinger,89,0,5.5
P00331,Florian Kick,85,0,6.8
P00324,Philipp Friedl,87,0,6
P00336,Konrad Sabitzer,84,0,6
P00333,David Muhl,90,0,5.8
P00328,Konrad Bardi,64,0,5.8
P00326,Marcel Dembir,90,0,6.7
P00330,Maximilian Bavoli,82,0,6.1
P00318,Marko Gregoritsch,81,0,5.9
P00329,Stefan Muhl,78,0,7.1
P00320,Stefan Hinteregger,79,0,5.5
P00325,David Ulmer,15,0,6.3
P00337,Stefan Lainer,28,0,5.9
P00316,David Laimer,30,0,5.8
P00322,Florian Waldschmidt,25,0,6.8
P00338,Maximilian Baumgartlinger,0,0,0
P00332,Xaver Sabitzer,0,0,0
P00319,Konrad Posch,0,0,0
P00334,Marcel Bavoli,0,0,0
P00317,Marcel Kalajdzic,0,0,0
P00335,Marko Kick,0,0,0
P00327,Marko Borrmann,0,0,0
P00321,Maximilian Seiwald,0,0,0
P00323,Xaver Kofler,0,0,0
P00313,David Sabitzer,0,0,0
P00314,Marcel Lainer,0,0,0
P01015,Sadio Koulibaly,79,0,7.3
P01021,Edouard Cisse,84,0,6.8
P01037,Idrissa Seck,87,0,6.1
P01039,Boulaye Mendy,76,0,6.5
P01024,Ferland Sow,63,0,6.7
P01020,Idrissa N'Diaye,67,0,6.9
P01036,Kalidou Faye,86,0,6
P01026,Moussa Fall,89,0,6.4
P01031,Boulaye Diouf,80,0,6.1
P01027,Sadio Sabaly,76,0,6.3
P01025,Ismaila Ba,59,0,6.3
P01029,Idrissa Dia,19,0,6.9
P01030,Edouard Ndiaye,37,0,5.8
P01018,Sadio Diatta,26,0,5.4
P01032,Pape Faye,0,0,0
P01033,Ferland Seck,0,0,0
P01023,Pape Gomis,0,0,0
P01019,Kalidou Mendy,0,0,0
P01034,Ismaila Koulibaly,0,0,0
P01022,Boulaye Niang,0,0,0
P01040,Pape Sarr,0,0,0
P01028,Kalidou Diallo,0,0,0
P01038,Edouard Koulibaly,0,0,0
P01035,Sadio Diouf,0,0,0
P01017,Idrissa Sarr,0,0,0
P01016,Kalidou Mendy,0,0,0
P00834,Hee-chan Hwang,62,0,6
P00837,Hee-chan Hwang,68,0,5.4
P00858,Hwang Son,80,0,6.4
P00853,Son Seol,71,0,6.7
P00838,Min-jae Kim,85,0,5.5
P00840,In-beom Jung,78,0,7.3
P00852,Young-woo Hwang,90,0,5.8
P00850,Hwang Choi,73,0,7.7
P00857,In-beom Hwang,64,0,6.1
P00847,Min-jae Song,72,0,5.8
P00844,Seung-gyu Lee,74,0,4.9
P00855,Min-jae Ji,19,0,6.7
P00845,Son Hong,20,0,7
P00841,Hwang Oh,10,0,5.8
P00842,Woo-young Na,23,1,6
P00839,Jae-sung Park,0,0,0
P00856,Jae-sung Hwang,0,0,0
P00846,Hee-chan Kwon,0,0,0
P00854,Hee-chan Choi,0,0,0
P00849,In-beom Seol,0,0,0
P00848,Jae-sung Yang,0,0,0
P00836,Son Lee,0,0,0
P00851,Woo-young Ji,0,0,0
P00843,Young-woo Jeong,0,0,0
P00835,Min-jae Son,0,0,0
P00833,Son Hwang,0,0,0
P00053,Pedro Gavi,90,0,6.3
P00065,Pedro Riquelme,84,1,6.4
P00077,Ferran Morata,50,0,6.1
P00063,Dani Garcia,68,0,6
P00067,Rodri Alonso,90,0,6.2
P00078,Ansu Fati,55,1,5
P00057,Gavi Asensio,90,0,6
P00062,Marco Carvajal,66,0,6.6
P00061,Ansu Alba,85,0,7
P00064,Aymeric Yamal,90,0,6.4
P00058,Rodri Laporte,67,0,6.3
P00059,Alvaro Oyarzabal,23,0,6.7
P00070,Ansu Le Normand,15,1,7
P00071,Marco Mikel,33,0,6.9
P00069,Ferran Cubarsi,24,0,6
P00074,Gavi Le Normand,44,0,7.2
P00060,Ferran Pau,0,0,0
P00076,Alvaro Gavi,0,0,0
P00056,Pedro Torres,0,0,0
P00072,Dani Gavi,0,0,0
P00066,Gavi Ramos,0,0,0
P00073,Pedro Cubarsi,0,0,0
P00068,Alvaro Llorente,0,0,0
P00075,Rodri Mikel,0,0,0
P00054,Gavi Morata,0,0,0
P00055,Rodri Fati,0,0,0
P00209,Luka Kovacic,81,0,5.8
P00230,Mateo Kljulanovic,71,0,7.2
P00219,Mario Ivanusec,66,0,5
P00232,Marcelo Kovacic,79,0,5.4
P00228,Mario Kovacic,69,0,7.2
P00221,Luka Barisic,86,0,6.8
P00218,Andrej Sutalo,65,0,7.1
P00212,Luka Vlasic,87,0,6.9
P00231,Ivan Bajkovic,74,0,6.2
P00220,Ante Budimir,88,0,7
P00217,Dominik Juranovic,79,0,6.2
P00224,Marcelo Petkovic,20,0,6.2
P00216,Josko Bradaric,21,0,6
P00223,Ivan Erlic,22,0,5.4
P00225,Josko Musah,0,0,0
P00213,Mateo Pasalic,0,0,0
P00226,Dominik Kljulanovic,0,0,0
P00233,Josko Brozovic,0,0,0
P00227,Andrej Bajkovic,0,0,0
P00214,Ivan Gvardiol,0,0,0
P00222,Mateo Stanisic,0,0,0
P00234,Dominik Kramaric,0,0,0
P00215,Marcelo Lovren,0,0,0
P00229,Luka Musah,0,0,0
P00211,Ivan Kramaric,0,0,0
P00210,Mateo Brozovic,0,0,0
P01199,Trezeguet Trezeguet,83,0,6.7
P01204,Mostafa Attia,58,0,4.9
P01214,Mohamed Wahbi,57,0,5.6
P01217,Mohamed Gomaa,67,0,6.7
P01220,Ahmed Marmoush,61,0,5.6
P01213,Mostafa Gomaa,88,0,5.9
P01209,Mohamed Hamdi,84,0,6
P01208,Abdallah El-Shenawy,71,0,7.1
P01207,Amr Afsha,71,0,5.4
P01203,Ahmed Abdallah,68,0,7.2
P01212,Ahmed El-Sayed,87,1,5.9
P01218,Omar Wahbi,16,0,6.7
P01222,Mohamed Trezeguet,21,0,5.5
P01206,Mahmoud Soliman,18,0,6.3
P01205,Mohamed Hassan,31,0,6.1
P01219,Trezeguet Ibrahim,0,0,0
P01221,Mostafa Hegazi,0,0,0
P01201,Omar Elsaid,0,0,0
P01200,Mohamed Elneny,0,0,0
P01215,Mahmoud Ibrahim,0,0,0
P01210,Omar Koka,0,0,0
P01216,Amr Marmoush,0,0,0
P01202,Trezeguet Ashour,0,0,0
P01211,Trezeguet Said,0,0,0
P01197,Mohamed Marmoush,0,0,0
P01198,Omar Hegazi,0,0,0
P00861,Alireza Hosseini,90,0,5.2
P00874,Saman Abdollahzadeh,74,0,6.1
P00879,Mehdi Hazbavi,51,0,5.9
P00877,Karim Nourollahi,67,0,6
P00864,Alireza Rezaeian,61,0,5.8
P00872,Sardar Heydari,76,0,6.6
P00865,Saman Torabi,90,0,7.1
P00873,Alireza Shojaei,90,0,7.5
P00876,Ehsan Moradi,89,1,6.4
P00881,Alireza Nourollahi,71,0,6.9
P00884,Ehsan Hosseini,90,1,7.2
P00866,Hidajat Noorollahi,19,0,6.4
P00868,Karim Dejagah,22,0,6
P00871,Mehdi Arefi,13,0,5.8
P00870,Ramin Moharrami,28,0,6
P00875,Hidajat Hazbavi,0,0,0
P00869,Morteza Karimi,0,0,0
P00882,Saman Azmoun,0,0,0
P00883,Hidajat Ghoddos,0,0,0
P00862,Mehdi Hajsafi,0,0,0
P00863,Sardar Ansarifard,0,0,0
P00867,Ehsan Gholizadeh,0,0,0
P00880,Sardar Moradi,0,0,0
P00878,Morteza Azmoun,0,0,0
P00859,Mehdi Azmoun,0,0,0
P00860,Sardar Ghoddos,0,0,0
P00756,Michail Gray,90,0,7.4
P00773,Adrian Rodrigues,83,0,6.6
P00771,Damion Bishop,78,0,5.3
P00760,Bobby Lawrence,62,0,5.5
P00774,Shamar Antonio,90,0,6.5
P00776,Michail Williams,82,0,4.2
P00765,Shamar Gordon,86,0,5.5
P00764,Adrian Simpson,71,0,5.3
P00767,Leon Grant,67,0,6.2
P00769,Bobby Lambert,84,0,6.9
P00772,Kasey Williams,83,0,5
P00775,Leon Bishop,34,0,6.5
P00759,Michail Pinnock,10,0,7.1
P00780,Kasey Hector,31,1,7.6
P00779,Damion Gray,40,0,5.9
P00763,Kasey Dickinson,0,0,0
P00778,Andre Antonio,0,0,0
P00761,Andre Johnson,0,0,0
P00770,Andre Ricketts,0,0,0
P00768,Michail McCarey,0,0,0
P00762,Damion Marshall,0,0,0
P00777,Bobby Rodrigues,0,0,0
P00758,Leon Lowe,0,0,0
P00766,Alvas Holness,0,0,0
P00757,Bobby Hector,0,0,0
P00755,Leon Antonio,0,0,0
P00523,Duvan Cuadrado,73,0,6.6
P00543,Duvan Rios,84,0,6.1
P00530,Radamel Cuesta,80,0,6.5
P00537,Davinson Villa,86,0,6.8
P00527,Yerry Barrios,56,0,6.6
P00545,Davinson Mina,72,0,7.5
P00525,James Ospina,73,0,5.5
P00532,David Lucumi,90,0,6.2
P00529,Juan Quintero,75,0,5.3
P00526,Duvan Lerma,90,0,6.1
P00535,Duvan Tesillo,65,1,5.6
P00524,Luis Sanchez,23,0,6.5
P00542,James Munoz,19,0,5.1
P00546,Juan Cuadrado,14,0,6.3
P00539,Radamel Rios,7,0,6.9
P00538,Juan Munoz,0,0,0
P00544,Yerry Rodriguez,0,0,0
P00528,Davinson Borja,0,0,0
P00531,Jefferson Chara,0,0,0
P00534,James Morelos,0,0,0
P00540,Jefferson Rodriguez,0,0,0
P00541,Luis Villa,0,0,0
P00533,Luis Sinisterra,0,0,0
P00536,Yerry Cantillo,0,0,0
P00521,Luis Rodriguez,0,0,0
P00522,James Mina,0,0,0
P01043,Nayef Ziyech,87,0,6
P01045,Romain Mazraoui,64,0,6.1
P01066,Hakim Ziyech,83,0,6.9
P01056,Sofyan Chair,90,0,7.7
P01054,Romain Aboukhlal,62,0,7.7
P01049,Hakim Ezzalzouli,73,0,7.3
P01057,Yassine El Yamiq,87,0,7.5
P01047,Sofyan Hakimi,90,0,6.1
P01058,Hakim Aguerd,83,0,5.4
P01048,Yassine Dari,90,0,5.7
P01065,Yassine Amrabat,76,0,6.4
P01063,Nayef Chibi,37,0,6.4
P01051,Selim Benoun,13,0,6.1
P01044,Achraf Bounou,20,0,6.4
P01062,Romain Aguerd,35,0,6.3
P01061,Achraf El Yamiq,18,0,6.1
P01052,Azzedine Riad,0,0,0
P01060,Selim Saiss,0,0,0
P01046,Nayef Boufal,0,0,0
P01055,Nayef Saibari,0,0,0
P01059,Noussair Chibi,0,0,0
P01053,Achraf Amellah,0,0,0
P01064,Sofyan Saiss,0,0,0
P01050,Noussair El Khannouss,0,0,0
P01042,Romain Amrabat,0,0,0
P01041,Achraf Saiss,0,0,0
P00653,Giovanni Weah,90,0,6.6
P00673,Giovanni Hoppe,70,0,6.4
P00655,Weston Dest,81,0,5.6
P00669,Sergino Hoppe,78,0,6.2
P00676,Timothy Weah,82,0,7.5
P00660,Sergino Busio,78,0,6.4
P00668,Timothy Yedlin,60,0,6.6
P00661,Brenden Pepi,70,0,6.9
P00654,Christian Robinson,76,0,6
P00663,Christian Sargent,72,0,6.4
P00670,Brenden McKennie,62,0,6.7
P00665,Giovanni Tillman,26,0,6.3
P00672,Weston Yedlin,25,0,6.7
P00659,Timothy Zimmerman,37,0,6.8
P00674,Tyler McKennie,0,0,0
P00657,Tyler Balogan,0,0,0
P00658,Antonee Carter-Vickers,0,0,0
P00656,Giovanni Musah,0,0,0
P00662,Yunus Robinson,0,0,0
P00671,Christian Horvath,0,0,0
P00664,Weston Acosta,0,0,0
P00667,Antonee Horvath,0,0,0
P00675,Antonee Adams,0,0,0
P00666,Tyler Morris,0,0,0
P00652,Weston Adams,0,0,0
P00651,Christian McKennie,0,0,0
P01041,Achraf Saiss,81,0,6
P01057,Yassine El Yamiq,71,0,6.4
P01063,Nayef Chibi,77,0,6.6
P01065,Yassine Amrabat,90,1,6.9
P01052,Azzedine Riad,79,0,6.3
P01050,Noussair El Khannouss,72,0,6.6
P01064,Sofyan Saiss,67,0,5.4
P01059,Noussair Chibi,71,0,5.9
P01049,Hakim Ezzalzouli,83,0,6.9
P01060,Selim Saiss,90,0,7.6
P01045,Romain Mazraoui,68,0,6.4
P01055,Nayef Saibari,31,0,6.3
P01058,Hakim Aguerd,37,0,5.8
P01061,Achraf El Yamiq,26,0,6.8
P01056,Sofyan Chair,37,0,6.7
P01047,Sofyan Hakimi,38,0,5.6
P01062,Romain Aguerd,0,0,0
P01048,Yassine Dari,0,0,0
P01066,Hakim Ziyech,0,0,0
P01044,Achraf Bounou,0,0,0
P01051,Selim Benoun,0,0,0
P01054,Romain Aboukhlal,0,0,0
P01046,Nayef Boufal,0,0,0
P01053,Achraf Amellah,0,0,0
P01043,Nayef Ziyech,0,0,0
P01042,Romain Amrabat,0,0,0
P00965,Otabek Nasrullaev,66,0,6.4
P00988,Husniddin Nasrullaev,74,0,5.9
P00980,Husniddin Nematov,67,0,7.9
P00966,Eldor Hamrobekov,68,0,5
P00981,Azizbek Sattorov,68,0,5.5
P00984,Sardor Nematov,62,0,6.6
P00975,Eldor Miralimov,70,0,6.3
P00974,Jasurbek Alijanov,84,0,6.8
P00978,Jaloliddin Sobirov,71,0,6.4
P00970,Dostonbek Abdurakhmanov,81,0,5.7
P00986,Jaloliddin Rashidov,75,0,6.1
P00967,Sardor Zakirov,25,0,6.4
P00977,Otabek Karimov,35,0,6.1
P00969,Jaloliddin Tursunov,10,0,6.6
P00976,Sardor Holmatov,0,0,0
P00968,Otabek Yoldoshev,0,0,0
P00973,Bobir Eshmurodov,0,0,0
P00987,Dostonbek Kobilov,0,0,0
P00972,Azizbek Yusupov,0,0,0
P00982,Bobir Rashidov,0,0,0
P00979,Dostonbek Kenjayev,0,0,0
P00985,Otabek Sattorov,0,0,0
P00971,Husniddin Umarov,0,0,0
P00983,Eldor Kenjayev,0,0,0
P00963,Eldor Rashidov,0,0,0
P00964,Sardor Kobilov,0,0,0
